307,97960.055,419
904,298092.34,733
876,288559.94,522
854,283110.62,126
850,283312.72,937
849,286531.2,500
850,276861.06,287
871,285788.44,105
456,146875.23,624
917,302096.47,582
899,285646.2,694
889,300590.22,405
867,288003.06,613
910,304918.1,130
448,151891.73,91
894,305150.16,134
883,296437.3,122
917,296075.16,163
959,316008.12,102
856,281937.0,89
857,283106.25,82
525,167805.88,77
753,243531.64,91
850,278056.56,99
848,284398.22,170
883,290105.94,100
711,240208.64,3870
305,102902.57,77
1250,429395.94,212
1027,347426.84,685
548,181239.48,384
