79,26774.52,409
498,171484.97,147
843,284676.34,108
849,281894.72,86
850,279771.8,89
849,280335.1,78
849,284558.22,246
863,279850.12,620
638,203027.06,301
463,154518.2,48
463,155913.7,59
1009,327602.2,5475
809,260964.0,33
100,32634.44,8148
668,217857.23,48
568,185222.86,52
1100,356542.06,181
1790,575896.7,91
1668,542716.25,108
1437,474338.12,85
914,305656.9,98
927,315066.3,2138
949,316777.6,107
477,156392.55,28
652,217873.38,472
1158,381367.25,447
1025,336583.56,186
619,206587.03,10843
200,67012.984,24
100,33515.88,42
238,80949.21,629
238,80949.21,26
100,33226.844,2816
100,33226.844,40
100,34619.92,41
1890,621900.56,202
5350,1751832.1,1039
4176,1364562.6,111
616,200010.08,26
100,33099.684,245
1626,537725.44,135
1526,504626.06,33
300,99147.29,40
584,191521.52,79
765,251686.84,62
912,303452.72,136
886,288906.94,84
911,300592.94,47
898,299027.62,50
896,296682.72,46
873,289733.12,60
861,277935.7,81
888,284050.16,68
924,305210.78,68
678,228206.58,47
455,141378.73,99
732,232198.48,84
925,301870.06,200
886,295847.1,87
878,293331.12,98
440,143171.9,21
752,245851.55,85
1195,394348.47,222
872,290184.22,70
855,281327.75,72
854,282518.22,55
856,287176.0,76
871,293233.06,95
895,296527.5,98
888,292770.9,126
869,289299.5,112
868,289208.4,61
862,290327.88,91
876,294304.66,52
849,283881.62,81
502,170835.64,72
587,193014.94,51
931,313397.38,51
899,306813.5,55
881,286329.34,53
886,289192.97,54
910,305372.2,71
943,312031.53,304
691,227285.14,41
535,178039.6,45
869,285408.6,62
1039,341603.34,56
956,320378.56,47
907,304083.84,48
926,303856.25,59
895,295675.66,50
873,288781.75,66
874,286388.9,58
852,281342.8,59
857,283379.34,46
631,209103.67,49
425,140780.94,40
652,217427.22,56
854,281645.28,50
854,277933.03,75
853,275293.3,43
853,270214.03,118
854,274279.2,52
855,283636.97,50
877,289630.78,47
988,325461.6,60
990,325604.1,55
984,321880.06,66
541,178777.77,700
443,147290.95,631
435,144883.36,31
8,2289.92,117
100,35320.6,22
192,67438.586,44
109,37629.68,40
426,137064.2,49
1825,608304.94,129
1408,474462.53,23
