377,122740.15,169
801,269600.2,180
851,283682.56,47
853,279267.5,223
852,284023.84,39
855,281598.38,143
854,283183.4,184
853,289809.22,229
853,285437.72,103
881,289381.3,157
900,298314.16,201
444,147725.11,87
881,285732.97,31
1082,350031.62,118
1009,344291.2,109
908,312469.22,116
628,202973.48,58
1075,349811.5,137
1077,360499.66,138
958,325879.78,210
897,302425.6,102
927,311439.25,180
894,298733.97,279
836,278021.56,77
464,155259.05,140
464,155707.66,132
551,183816.48,218
1097,358279.4,89
1146,375419.4,103
400,133797.48,193
302,99359.055,172
1119,367914.78,237
1017,334841.12,276
773,247885.45,259
1461,474907.75,303
688,227021.84,88
300,100534.1,53
570,193647.27,114
1145,371200.84,253
1394,452671.84,74
955,321026.47,143
745,246778.52,202
475,155273.36,251
783,259960.64,13
617,205023.88,83
200,64360.203,29
799,258958.86,142
1407,456413.2,110
1000,323976.5,184
192,62162.02,238
200,66113.34,56
372,118369.555,169
972,324008.4,198
2650,903917.44,239
2547,855469.1,178
1168,379301.62,218
754,247456.55,130
283,91459.14,144
