523,180013.08,1146
872,292884.88,3127
809,270911.56,9242
100,34963.965,1050
1398,462875.1,8714
100,33507.32,2013
755,248924.03,4861
1200,389393.84,701
1372,449662.44,3653
615,198850.52,930
1137,372920.62,170
961,321660.66,114
854,283563.97,106
856,281040.84,1051
438,142101.75,1541
1050,348361.34,346
853,279049.38,1303
874,285202.38,599
892,294065.1,1091
871,282919.06,919
463,151400.4,783
937,307295.3,1020
919,302659.12,2197
898,297782.3,1027
870,294994.7,535
555,182228.28,2584
864,286304.3,474
906,300939.97,1702
903,301921.34,94
851,286663.72,123
204,63481.227,361
