343,111456.4,99
927,304379.25,210
894,289065.94,127
856,287243.38,210
866,284108.66,161
864,288376.66,43
863,285580.06,67
858,286765.5,120
428,135866.42,156
881,291312.62,87
913,295390.78,211
931,298230.94,248
913,298262.4,42
544,185472.11,3
785,254904.38,153
904,290253.72,204
935,299207.56,65
890,287220.62,140
885,286538.7,190
860,289109.28,143
857,285504.22,279
834,273041.0,3
449,147723.66,160
864,281273.4,220
862,281942.5,102
798,262692.7,109
543,180896.61,120
1176,394018.44,39
688,229419.48,162
1201,390365.22,71
206,68472.97,95
