233,76654.03,448
669,220344.16,161
865,283689.72,114
870,284098.78,129
541,178508.98,85
427,136843.84,64
749,240450.67,104
859,277899.06,97
879,285174.6,165
869,284757.56,85
859,285806.16,74
868,291982.8,80
861,286818.3,85
848,282001.5,76
849,285124.53,64
852,281738.8,216
856,286772.03,94
910,306045.38,68
906,296004.34,120
852,285867.97,88
852,286490.78,91
851,281402.72,69
849,279817.97,71
848,278462.28,68
867,286747.97,93
894,294888.16,73
877,287956.72,59
859,287872.78,71
633,216582.56,70
431,146414.44,47
692,226237.42,69
892,291221.66,59
901,295791.8,69
912,299778.16,60
876,289471.3,59
867,287139.44,64
849,282338.22,88
868,284455.53,64
900,298084.06,83
864,290705.7,81
865,291924.8,64
898,303883.62,85
908,297438.72,85
759,237751.14,54
456,140709.88,29
575,184617.1,61
844,282973.97,66
850,287750.66,107
852,280224.12,147
852,278996.0,114
852,285196.03,73
854,289559.7,55
851,280802.66,58
850,278580.3,54
852,283178.4,110
852,284268.25,58
854,283646.4,58
852,275706.97,62
857,275616.34,89
866,286567.9,109
894,296575.22,86
905,296443.78,62
891,296182.72,91
948,321030.0,62
801,267717.97,53
470,150939.81,43
598,197825.6,73
923,304502.56,66
1023,334105.28,72
990,325666.34,69
922,305840.97,80
911,304877.16,101
876,291658.88,56
425,141075.34,26
441,144263.95,48
888,297057.06,54
875,296777.38,56
881,291252.1,89
879,289216.72,83
853,280519.03,49
853,270379.16,49
857,282186.47,57
857,284406.44,49
853,276899.4,63
857,281850.3,63
858,284792.88,52
857,289217.03,55
862,283633.3,65
858,279122.97,59
850,281614.78,63
868,288076.0,53
894,295966.12,80
551,184868.97,52
442,151230.22,45
938,314865.44,88
1035,342324.72,81
927,309034.34,67
972,327032.7,60
959,317693.7,56
675,217812.33,49
485,155816.86,40
748,247169.23,54
899,294489.0,76
855,275557.66,85
883,288148.4,59
907,295083.6,56
869,279500.28,49
883,291016.25,358
920,305224.72,52
908,300897.9,222
845,279065.97,84
439,141557.97,23
570,190481.34,53
958,315348.44,66
853,278202.28,52
852,282284.78,54
851,286512.1,58
855,290210.7,70
855,295144.88,49
852,292562.34,73
812,266329.4,51
385,124677.31,25
