144,46522.76,393
570,188646.2,135
868,291017.44,128
866,285924.34,94
870,279047.16,89
882,292822.16,91
858,298221.12,80
863,292375.5,224
887,293913.47,83
873,290950.66,71
852,280245.25,131
849,276185.8,67
424,137937.53,31
425,138665.02,129
849,277557.2,59
850,279207.16,124
851,284061.75,61
849,286261.1,65
849,285403.0,68
850,283263.03,73
849,275861.34,79
849,276903.2,74
871,293340.7,75
887,294580.0,82
878,286906.66,63
863,282069.56,99
842,274907.16,195
870,285664.72,67
914,302667.53,103
891,296152.22,63
878,286684.47,118
890,288847.97,59
873,286198.16,57
630,208661.03,43
445,145102.6,46
707,230794.0,58
885,287134.12,119
887,290205.22,155
926,309394.8,69
941,313966.53,57
918,298462.28,59
855,277160.7,99
840,277381.72,61
850,281142.3,83
851,276560.0,67
854,281712.25,58
854,291978.0,52
849,288797.38,54
848,284516.7,64
848,277912.0,54
849,279525.94,55
849,282761.62,54
848,282583.7,53
849,284193.06,53
847,281353.4,84
843,276290.12,73
850,275881.75,73
829,272784.84,49
439,148024.08,34
491,165137.17,52
887,292366.0,60
435,140720.34,30
