123,41125.797,361
553,182331.72,167
885,289710.72,114
755,244290.8,95
446,140744.39,75
627,203424.0,169
912,298528.1,138
847,274247.7,89
875,290878.0,85
910,301438.12,141
909,294541.1,102
884,287438.06,79
852,284740.78,68
851,279514.78,71
851,266444.22,67
856,277507.53,62
855,285166.72,85
850,280282.1,60
849,275065.62,66
850,273889.94,60
851,279031.25,61
849,280192.84,85
849,279162.7,64
865,281572.97,124
875,286097.28,73
857,283607.47,118
880,285080.47,92
458,146579.45,32
432,142989.61,58
870,281759.94,69
883,284243.4,88
869,284923.47,84
843,281307.66,70
857,282420.72,380
899,289466.3,64
897,287999.7,58
865,283811.9,105
915,305963.9,63
918,306848.66,61
892,297433.78,101
885,289221.03,60
525,170894.4,49
440,140834.75,56
819,264891.47,66
905,299046.06,55
851,283184.4,59
851,282416.34,53
850,280745.3,60
848,276884.72,59
850,277017.1,64
851,273890.2,80
850,276260.28,51
850,283788.7,66
851,285414.12,61
850,291361.16,52
850,291538.8,69
867,295392.25,55
859,287867.5,76
840,273489.2,52
849,280577.44,51
889,294739.47,88
925,306899.9,96
863,288760.44,53
450,148673.61,31
528,176548.28,65
924,305198.75,57
880,284629.22,56
900,295466.44,50
924,303832.78,48
950,309438.72,93
912,294330.12,60
892,290619.44,55
957,315071.8,62
911,294014.78,48
426,136299.56,27
416,135340.48,52
864,285644.94,101
873,285907.4,72
850,272512.53,49
849,271835.53,64
849,275233.34,69
850,288175.5,72
850,287922.56,66
852,276392.2,49
852,280617.62,85
850,286646.25,52
849,283841.53,57
849,284019.62,47
902,295761.38,58
970,313013.75,57
932,303334.6,53
917,300271.44,52
478,156733.39,27
435,145859.88,48
885,296083.25,51
925,304048.78,116
938,313021.12,54
925,308909.12,67
936,307812.6,61
937,315028.9,76
763,252761.98,46
486,159401.02,31
700,233850.12,56
969,317106.12,62
909,299939.88,53
928,315847.22,52
925,311832.66,65
872,291674.4,57
846,278484.03,81
850,280063.78,54
851,281085.47,52
856,283962.8,51
856,287757.5,49
851,283007.78,56
851,284528.88,64
851,280228.62,59
850,279655.88,87
850,285787.53,64
849,287710.22,89
524,176392.0,33
468,151516.92,43
513,167402.53,37
145,48681.992,22
