198,63422.1,445
614,194310.19,209
838,270190.47,301
422,139302.22,70
471,154739.84,126
918,310566.06,135
904,298808.56,123
924,295316.1,127
948,308462.25,90
916,299675.12,82
874,291116.94,72
871,287549.22,70
913,292301.72,77
909,296477.5,75
856,288988.56,82
855,284584.88,92
427,139750.33,38
464,155358.34,1979
892,306195.3,58
997,340776.97,128
997,331414.97,74
853,276591.28,64
853,273287.06,66
854,280817.75,77
852,281186.34,60
850,280644.78,66
864,283465.8,64
868,282833.97,59
857,289022.06,69
903,298820.2,66
925,307512.6,78
751,253543.89,87
418,135721.84,47
581,196788.78,99
906,300179.06,54
860,273010.4,75
852,271434.5,85
867,285913.34,67
852,286326.97,62
893,296414.0,84
915,304761.94,70
886,293247.4,78
894,293460.75,63
887,293441.4,78
887,293650.94,54
904,300014.2,77
880,291265.5,61
853,277071.28,70
854,269488.1,75
627,199908.98,49
425,140602.11,35
651,212419.52,92
852,277405.03,63
854,273875.78,55
854,273673.94,57
853,282766.44,54
854,279133.12,95
852,280347.88,66
850,283511.9,142
855,277397.94,91
849,280270.2,98
435,146029.94,37
16,5065.2397,30
