321,107604.87,477
745,246194.44,152
849,278166.28,142
846,272888.97,152
845,273680.25,103
424,140368.14,83
492,163811.72,95
940,310534.25,95
905,298591.03,132
899,297709.2,91
882,291765.4,88
891,292937.25,79
880,294697.28,89
863,287991.62,73
876,288590.84,115
905,300318.16,68
931,311826.4,97
885,297747.38,97
850,283858.47,69
867,289535.38,91
434,143631.75,32
418,140163.78,86
892,300814.06,67
924,309072.66,86
876,292306.75,83
852,280831.94,66
851,276734.94,86
850,273826.03,57
851,277738.12,63
852,283946.8,73
851,286524.03,73
851,289061.38,71
851,282300.56,87
850,283713.4,57
850,290765.7,58
849,287801.28,103
882,284906.16,96
886,287630.06,67
850,288330.8,64
865,287366.25,71
881,289728.12,70
902,301611.78,62
887,297897.34,70
723,245625.77,55
419,141707.36,44
561,184324.19,60
873,287296.06,75
900,295883.97,89
891,296679.4,85
853,288704.4,81
858,286592.38,70
883,291543.9,58
914,304146.94,58
874,291643.53,61
897,301623.84,70
934,309874.8,60
869,287002.1,51
841,280899.97,70
851,286847.72,78
818,277606.28,93
392,131190.66,27
