351,113411.805,417
551,181212.45,116
434,144928.81,71
664,216219.25,89
859,271583.2,107
855,271484.75,105
850,279755.56,62
852,275136.22,67
852,273320.34,90
853,281711.1,95
856,285002.66,79
851,280541.75,76
850,276079.75,67
855,281742.72,68
856,285219.72,77
882,289068.06,81
911,292064.16,102
904,287616.53,84
892,292350.8,172
869,290171.97,64
873,288762.25,95
904,296731.8,94
656,212433.67,70
427,137547.31,51
685,229319.97,104
895,300031.44,68
860,286000.75,80
883,292638.5,64
895,295763.88,61
865,284465.03,92
873,283645.88,92
874,288430.78,59
875,290228.75,84
894,293728.78,74
892,299139.28,115
891,303445.03,84
887,298124.94,227
870,285162.62,64
859,280456.56,64
852,278991.7,62
849,277587.16,59
851,279677.06,60
852,288112.16,55
425,147536.38,33
427,139079.83,113
855,279738.28,97
856,281642.12,65
858,283666.5,55
859,283711.2,141
860,289745.25,80
856,288622.78,51
881,285282.12,56
928,296486.6,64
916,298690.16,60
878,290628.03,67
858,281875.88,63
868,278685.38,63
870,280787.78,105
851,282881.4,52
847,282414.88,1522
455,152353.86,36
33,11890.6,21
