345,117901.67,1443
779,260571.81,237
883,284905.12,156
894,293097.9,117
890,297429.44,387
445,146566.05,67
808,264219.34,1498
1629,527798.06,363
821,263579.03,60
532,177971.36,252
532,177971.36,69
400,131568.2,2061
600,200009.73,1002
600,198151.8,253
670,221697.28,1016
770,255584.56,1974
600,196612.27,1778
600,200056.2,35672
1000,333490.16,210
581,194386.83,89
81,27938.314,52
600,194360.6,39819
200,64961.203,94
394,132262.92,394
690,229484.23,307
692,226256.05,142
291,95046.234,179
200,65623.6,155
292,91935.98,210
192,61128.75,83
501,168600.33,270
500,170123.55,283
808,266981.84,564
500,166073.03,1537
474,158966.77,3428
113,37211.35,39
200,60030.68,1165
480,152832.4,344
271,86443.836,51
109,37546.61,159
409,134337.48,587
352,113658.43,115
52,16867.518,42
498,169712.1,186
1279,428104.84,108
919,306233.7,167
972,329162.3,73
448,149348.6,33
900,295311.56,463
423,139810.23,131
132,40087.195,73
1600,528995.2,5292
400,129759.93,106
100,30237.24,510
100,30237.24,49
1150,375805.16,152
2058,682635.3,190
982,318556.7,144
1448,476739.22,73
1051,353345.4,64
911,300226.94,54
909,295574.16,83
732,244883.7,1799
920,304814.72,259
834,274964.94,49
793,262084.84,151
846,283200.2,157
853,284173.25,101
892,295630.0,121
882,292540.25,63
853,287231.88,69
852,290502.47,51
851,280957.0,62
851,283278.1,76
441,147859.67,70
15,3438.6396,37
