172,58982.96,454
588,195937.73,163
871,291486.47,147
936,311999.9,138
952,319495.38,142
898,300485.94,87
855,279917.88,126
880,290628.22,94
937,311989.06,103
885,290446.75,71
431,139021.22,40
514,164476.2,82
918,298717.75,80
898,303187.0,88
922,308988.06,93
887,294797.25,71
853,287226.97,71
850,283292.6,63
851,282037.2,73
852,280376.44,81
851,280773.88,75
850,286167.75,67
851,280426.47,94
851,272240.2,79
851,276780.4,78
851,275352.38,103
872,277830.3,80
932,310391.5,72
909,307038.34,62
857,282842.78,68
533,174749.17,54
448,146521.3,66
786,257104.12,63
862,284494.5,79
876,287856.6,68
917,301126.34,62
914,305456.2,70
879,292851.56,57
864,281473.34,57
860,280694.22,77
856,287844.8,60
858,289622.34,68
896,299731.88,76
909,303826.0,111
878,295776.66,59
537,180760.81,46
428,147507.11,52
803,281923.5,80
901,308740.88,73
851,282699.5,66
850,275550.0,94
851,275211.62,67
851,288803.7,99
851,291244.66,69
852,277191.3,60
852,274494.03,56
851,275059.88,75
849,273343.34,59
857,279041.47,107
900,295102.44,84
467,153938.6,38
