308,99606.42,449
873,284365.16,185
447,144597.34,107
934,308087.06,222
858,276843.25,163
861,288255.84,156
900,295141.4,159
921,303384.47,119
870,290790.94,97
725,244435.98,502
555,187898.17,78
857,283280.38,859
908,301683.03,95
851,277088.28,107
849,287531.16,121
887,294298.88,128
892,303323.47,254
872,290085.75,156
855,283214.6,206
1253,413961.66,391
1078,357155.1,432
459,153314.23,10948
300,99554.81,2199
2778,910967.5,104
671,222747.33,69
864,296075.53,100
850,287236.1,205
850,288079.1,144
470,155258.17,109
