708,231784.1,469
708,231784.1,71
400,138273.45,3528
500,169339.05,183
800,264739.97,268
909,303619.47,2291
2109,692967.25,543
2250,741445.9,346
550,183048.4,76
200,64624.996,35
473,155065.03,109
1886,620177.75,150
1813,594054.44,401
549,180580.27,508
678,222995.47,1641
1369,446445.3,131
840,275088.1,30
435,142669.94,118
892,294405.5,67
899,296781.72,63
930,313290.25,75
986,334707.2,102
498,166463.17,36
485,157665.0,366
954,316264.44,118
916,306650.47,102
1070,350657.78,1353
1111,362525.97,577
488,159918.89,57
449,146306.03,300
749,245666.7,114
450,147384.31,29
948,310597.5,1972
1315,428826.44,893
517,166252.77,27
779,256266.17,1244
1323,432621.0,504
1074,346531.0,2234
530,170176.0,40
585,192574.03,1297
1130,366949.25,816
1031,334634.62,1002
686,227539.62,685
547,181091.1,75
815,263115.62,79
992,318841.66,68
952,314187.2,62
857,289444.88,92
855,288553.53,108
851,287273.62,58
849,281439.88,51
848,276521.66,61
864,283006.1,60
888,292938.0,330
917,305012.0,134
934,312493.6,138
481,160644.55,27
16,4634.28,43
