250,83127.22,479
674,227695.7,173
849,285075.25,137
849,276912.03,92
850,280326.2,98
850,281121.72,93
849,281551.34,113
848,284099.38,83
838,276130.06,78
874,288726.53,78
921,307277.62,75
890,291343.7,188
737,238391.94,89
444,144581.08,34
601,197532.17,67
904,304840.62,65
913,305279.06,74
937,308745.62,71
899,289422.72,70
905,294648.16,63
916,304488.22,61
921,306969.44,67
906,311202.28,74
862,288425.16,70
845,273565.62,88
850,274136.5,58
858,277250.62,82
724,233061.42,58
425,135579.83,34
550,182203.33,58
850,279468.34,58
849,282324.66,63
849,283028.38,58
850,275643.7,56
850,278863.38,77
850,279342.88,58
854,278017.7,66
854,282710.2,59
850,282520.16,54
849,276180.28,387
865,277360.62,64
875,282748.9,55
895,287268.4,61
875,281814.9,60
840,277418.34,61
863,282021.38,86
886,286676.6,69
895,295205.62,88
884,290302.6,74
438,141622.55,29
477,154913.52,58
969,320441.56,61
12460,4105659.8,756
11968,3940135.0,73
443,145231.77,53
885,297720.3,76
889,298795.44,51
886,286474.6,59
448,143286.88,37
423,137515.31,48
846,278899.28,57
871,293450.6,48
916,307058.03,53
929,313843.03,49
928,317997.2,62
904,307068.03,52
852,290532.53,57
849,287853.7,100
852,281811.97,46
853,283602.03,50
851,280377.47,50
850,277710.4,54
850,278932.1,62
849,279828.0,59
849,282089.72,58
850,279637.9,55
850,278413.22,53
855,281883.2,49
630,207600.69,45
419,139583.28,52
746,251486.98,63
985,329388.94,53
928,302969.4,83
886,286081.75,74
901,300487.3,53
922,316709.22,91
884,305913.53,52
891,297389.1,77
644,213211.61,36
432,151564.34,46
757,249363.78,57
962,315294.16,49
911,305928.9,76
904,298339.8,59
430,140550.02,25
