1535344370000 ms,2167261616426,32,10303.881,567
1535344370000 ms,1372272925406,22,7180.52,568
1535344370000 ms,1016632378290,48,17635.08,568
1535344370000 ms,1742462460194,33,9854.4795,568
1535344370000 ms,1967324274043,50,17134.678,568
1535344370000 ms,1913940448265,37,10970.718,569
1535344370000 ms,1337178905827,23,7948.5996,569
1535344370000 ms,1220082247036,13,5176.0005,570
1535344370000 ms,1727935415836,38,12368.12,570
1535344370000 ms,1818048779732,44,13016.399,570
1535344380000 ms,2167261616426,55,18662.762,213
1535344380000 ms,1372272925406,46,15877.961,214
1535344380000 ms,1016632378290,54,17504.76,215
1535344380000 ms,1742462460194,51,17601.838,215
1535344380000 ms,1967324274043,54,13811.999,216
1535344380000 ms,1913940448265,48,17324.604,217
1535344380000 ms,1337178905827,28,9266.199,217
1535344380000 ms,1220082247036,19,6170.441,217
1535344380000 ms,1727935415836,40,12319.319,218
1535344380000 ms,1818048779732,42,14816.561,218
1535344390000 ms,2167261616426,110,36427.72,255
1535344390000 ms,1372272925406,104,33979.24,256
1535344390000 ms,1016632378290,101,35381.566,256
1535344390000 ms,1742462460194,86,28562.637,257
1535344390000 ms,1967324274043,106,37009.996,257
1535344390000 ms,1913940448265,96,33363.16,258
1535344390000 ms,1337178905827,52,17801.482,258
1535344390000 ms,1220082247036,43,14524.078,258
1535344390000 ms,1727935415836,103,34968.043,259
1535344390000 ms,1818048779732,99,30066.031,259
1535344400000 ms,2167261616426,85,28938.885,185
1535344400000 ms,1372272925406,126,37573.156,186
1535344400000 ms,1016632378290,96,35156.64,186
1535344400000 ms,1742462460194,94,32698.793,187
1535344400000 ms,1967324274043,109,36222.645,187
1535344400000 ms,1913940448265,103,32344.2,188
1535344400000 ms,1337178905827,44,14728.282,188
1535344400000 ms,1220082247036,31,9921.039,188
1535344400000 ms,1727935415836,104,35430.277,188
1535344400000 ms,1818048779732,104,35599.33,188
1535344410000 ms,2167261616426,105,34303.516,232
1535344410000 ms,1372272925406,81,27522.998,234
1535344410000 ms,1016632378290,89,27543.877,234
1535344410000 ms,1742462460194,107,34871.277,236
1535344410000 ms,1967324274043,92,29654.12,237
1535344410000 ms,1913940448265,99,32623.562,238
1535344410000 ms,1337178905827,57,21517.48,238
1535344410000 ms,1220082247036,49,16608.682,239
1535344410000 ms,1727935415836,95,34394.8,239
1535344410000 ms,1818048779732,66,22400.115,240
1535344420000 ms,2167261616426,92,32017.17,176
1535344420000 ms,1372272925406,88,30344.32,176
1535344420000 ms,1016632378290,91,29602.92,177
1535344420000 ms,1742462460194,96,30137.406,177
1535344420000 ms,1967324274043,107,33821.438,177
1535344420000 ms,1913940448265,93,30684.152,177
1535344420000 ms,1337178905827,53,17663.605,177
1535344420000 ms,1220082247036,43,15826.721,177
1535344420000 ms,1727935415836,94,30646.727,177
1535344420000 ms,1818048779732,83,27821.242,177
1535344430000 ms,2167261616426,87,28081.36,177
1535344430000 ms,1372272925406,83,25200.92,178
1535344430000 ms,1016632378290,76,27820.883,178
1535344430000 ms,1742462460194,116,41056.234,178
