1535344040000 ms,1818048779732,95,29262.959,162
1535344050000 ms,2167261616426,102,32915.0,250
1535344050000 ms,1372272925406,111,34862.676,250
1535344050000 ms,1016632378290,118,39902.285,250
1535344050000 ms,1742462460194,102,34951.996,250
1535344050000 ms,1967324274043,92,30994.0,250
1535344050000 ms,1913940448265,104,34925.72,250
1535344050000 ms,1337178905827,37,12607.081,250
1535344050000 ms,1220082247036,51,16778.441,250
1535344050000 ms,1727935415836,91,29553.123,250
1535344050000 ms,1818048779732,98,31928.922,250
1535344060000 ms,2167261616426,106,36371.562,263
1535344060000 ms,1372272925406,80,27738.043,263
1535344060000 ms,1016632378290,97,29009.684,263
1535344060000 ms,1742462460194,104,33937.875,263
1535344060000 ms,1967324274043,91,30881.162,263
1535344060000 ms,1913940448265,106,35428.914,263
1535344060000 ms,1337178905827,44,15558.601,263
1535344060000 ms,1220082247036,48,14741.72,263
1535344060000 ms,1727935415836,81,26701.041,264
1535344060000 ms,1818048779732,102,35984.203,264
1535344070000 ms,2167261616426,88,28887.639,211
1535344070000 ms,1372272925406,102,30741.0,211
1535344070000 ms,1016632378290,89,30301.514,212
1535344070000 ms,1742462460194,94,31094.354,212
1535344070000 ms,1967324274043,96,33429.043,212
1535344070000 ms,1913940448265,103,30342.916,212
1535344070000 ms,1337178905827,38,12975.278,213
1535344070000 ms,1220082247036,64,20721.205,213
1535344070000 ms,1727935415836,96,33550.117,213
1535344070000 ms,1818048779732,104,35456.52,213
1535344080000 ms,2167261616426,98,32172.281,169
1535344080000 ms,1372272925406,90,31723.84,169
1535344080000 ms,1016632378290,102,32305.193,169
1535344080000 ms,1742462460194,90,29371.316,169
1535344080000 ms,1967324274043,76,21768.998,170
1535344080000 ms,1913940448265,96,29933.795,170
1535344080000 ms,1337178905827,46,15940.321,170
1535344080000 ms,1220082247036,58,19308.078,171
1535344080000 ms,1727935415836,88,24483.916,171
1535344080000 ms,1818048779732,99,34763.363,171
1535344090000 ms,2167261616426,112,37924.28,141
1535344090000 ms,1372272925406,91,29036.723,141
1535344090000 ms,1016632378290,123,37697.754,141
1535344090000 ms,1742462460194,81,26454.76,141
1535344090000 ms,1967324274043,95,31303.883,141
1535344090000 ms,1913940448265,104,34547.2,142
1535344090000 ms,1337178905827,36,12336.681,142
1535344090000 ms,1220082247036,52,17327.0,142
1535344090000 ms,1727935415836,91,27311.557,142
1535344090000 ms,1818048779732,96,28928.797,142
1535344100000 ms,2167261616426,86,27619.922,160
1535344100000 ms,1372272925406,80,25302.318,160
1535344100000 ms,1016632378290,116,35861.113,160
1535344100000 ms,1742462460194,96,33317.125,160
1535344100000 ms,1967324274043,91,33413.63,160
1535344100000 ms,1913940448265,94,32364.605,160
1535344100000 ms,1337178905827,52,15994.159,161
1535344100000 ms,1220082247036,39,11128.88,161
1535344100000 ms,1727935415836,91,30470.236,161
1535344100000 ms,1818048779732,99,29215.12,161
1535344110000 ms,2167261616426,88,29619.682,247
1535344110000 ms,1372272925406,110,36105.242,247
1535344110000 ms,1016632378290,107,36712.21,247
1535344110000 ms,1742462460194,74,24347.123,248
1535344110000 ms,1967324274043,93,29921.762,248
1535344110000 ms,1913940448265,85,30873.24,249
1535344110000 ms,1337178905827,38,12457.0,249
1535344110000 ms,1220082247036,55,16593.8,249
1535344110000 ms,1727935415836,105,40787.527,250
1535344110000 ms,1818048779732,86,26929.684,250
1535344120000 ms,2167261616426,73,23133.799,149
1535344120000 ms,1372272925406,74,25565.684,149
1535344120000 ms,1016632378290,68,21013.68,149
1535344120000 ms,1742462460194,78,27637.324,149
1535344120000 ms,1967324274043,66,20283.883,149
1535344120000 ms,1913940448265,65,21936.84,149
1535344120000 ms,1337178905827,51,14936.521,150
1535344120000 ms,1220082247036,31,12808.04,150
1535344120000 ms,1727935415836,58,18222.0,150
1535344120000 ms,1818048779732,78,26239.875,150
1535344130000 ms,2167261616426,62,19289.006,142
1535344130000 ms,1372272925406,79,27710.684,143
1535344130000 ms,1016632378290,52,17728.56,143
1535344130000 ms,1742462460194,75,23058.64,143
1535344130000 ms,1967324274043,76,25713.043,143
1535344130000 ms,1913940448265,69,20626.154,143
1535344130000 ms,1337178905827,38,13177.5205,143
1535344130000 ms,1220082247036,30,9447.002,143
1535344130000 ms,1727935415836,72,24802.963,144
1535344130000 ms,1818048779732,66,20467.482,144
1535344140000 ms,2167261616426,95,33214.688,1820
1535344140000 ms,1372272925406,80,26212.203,1820
1535344140000 ms,1016632378290,95,33573.164,1820
1535344140000 ms,1742462460194,86,27013.156,1820
1535344140000 ms,1967324274043,96,30846.395,1820
1535344140000 ms,1913940448265,89,29764.44,1820
1535344140000 ms,1337178905827,41,13030.56,1820
1535344140000 ms,1220082247036,49,15641.321,1821
1535344140000 ms,1727935415836,98,30909.13,1821
1535344140000 ms,1818048779732,112,37979.367,1822
1535344150000 ms,2167261616426,94,33284.2,2521
1535344150000 ms,1372272925406,102,30052.965,2522
1535344150000 ms,1016632378290,94,31938.637,2522
1535344150000 ms,1742462460194,104,30888.316,2522
1535344150000 ms,1967324274043,96,32090.322,2523
1535344150000 ms,1913940448265,89,28845.879,2523
1535344150000 ms,1337178905827,37,14787.477,2524
1535344150000 ms,1220082247036,39,13501.681,2524
1535344150000 ms,1727935415836,93,29081.357,2524
1535344150000 ms,1818048779732,93,31228.402,2524
1535344160000 ms,2167261616426,78,25968.918,835
1535344160000 ms,1372272925406,92,32041.559,836
1535344160000 ms,1016632378290,90,29827.281,836
1535344160000 ms,1742462460194,103,35518.64,836
1535344160000 ms,1967324274043,99,31852.36,837
1535344160000 ms,1913940448265,89,30293.719,837
1535344160000 ms,1337178905827,42,13914.759,837
1535344160000 ms,1220082247036,58,18767.602,838
1535344160000 ms,1727935415836,88,31284.08,838
1535344160000 ms,1818048779732,101,30437.92,838
1535344170000 ms,2167261616426,95,33086.395,248
1535344170000 ms,1372272925406,81,26472.752,249
1535344170000 ms,1016632378290,90,31214.48,249
1535344170000 ms,1742462460194,86,27067.6,250
1535344170000 ms,1967324274043,107,36139.766,250
1535344170000 ms,1913940448265,93,32331.127,251
1535344170000 ms,1337178905827,34,10211.759,251
1535344170000 ms,1220082247036,58,16514.8,251
1535344170000 ms,1727935415836,100,33936.16,251
1535344170000 ms,1818048779732,97,32260.44,251
1535344180000 ms,2167261616426,86,27172.043,251
1535344180000 ms,1372272925406,97,32053.406,251
1535344180000 ms,1016632378290,89,28244.396,251
1535344180000 ms,1742462460194,94,33728.395,251
1535344180000 ms,1967324274043,74,24964.076,251
1535344180000 ms,1913940448265,97,33154.16,251
1535344180000 ms,1337178905827,52,15936.5205,251
1535344180000 ms,1220082247036,43,14138.321,252
1535344180000 ms,1727935415836,103,31041.002,252
1535344180000 ms,1818048779732,102,35085.566,252
1535344190000 ms,2167261616426,101,32830.887,4047
1535344190000 ms,1372272925406,90,30048.115,4047
1535344190000 ms,1016632378290,108,36971.996,4047
1535344190000 ms,1742462460194,87,27549.678,4047
1535344190000 ms,1967324274043,94,30564.475,4047
1535344190000 ms,1913940448265,89,31411.24,4047
1535344190000 ms,1337178905827,41,15573.041,4048
1535344190000 ms,1220082247036,42,12691.682,4048
1535344190000 ms,1727935415836,93,31468.113,4048
1535344190000 ms,1818048779732,89,30983.111,4048
1535344200000 ms,2167261616426,94,30203.201,719
1535344200000 ms,1372272925406,93,30637.727,720
1535344200000 ms,1016632378290,93,28859.598,720
1535344200000 ms,1742462460194,113,41641.793,721
1535344200000 ms,1967324274043,87,26913.44,721
1535344200000 ms,1913940448265,96,31879.322,721
1535344200000 ms,1337178905827,42,14945.922,721
1535344200000 ms,1220082247036,56,15077.079,721
1535344200000 ms,1727935415836,100,33476.953,721
1535344200000 ms,1818048779732,99,31427.678,721
1535344210000 ms,2167261616426,108,34584.633,187
1535344210000 ms,1372272925406,90,30408.92,187
1535344210000 ms,1016632378290,101,34863.805,188
1535344210000 ms,1742462460194,91,31022.16,188
1535344210000 ms,1967324274043,105,34829.68,188
1535344210000 ms,1913940448265,95,33485.355,188
1535344210000 ms,1337178905827,44,14745.681,188
1535344210000 ms,1220082247036,35,9795.681,188
1535344210000 ms,1727935415836,98,34407.754,189
1535344210000 ms,1818048779732,107,37131.6,189
1535344220000 ms,2167261616426,87,28354.6,152
1535344220000 ms,1372272925406,80,25856.639,153
1535344220000 ms,1016632378290,96,31392.154,153
1535344220000 ms,1742462460194,79,25124.719,153
1535344220000 ms,1967324274043,121,38623.035,154
1535344220000 ms,1913940448265,107,35300.152,154
1535344220000 ms,1337178905827,46,13912.84,154
1535344220000 ms,1220082247036,52,18288.72,154
1535344220000 ms,1727935415836,90,32179.725,155
1535344220000 ms,1818048779732,101,34387.516,155
1535344230000 ms,2167261616426,99,29121.154,176
1535344230000 ms,1372272925406,79,26533.36,177
1535344230000 ms,1016632378290,77,24143.48,177
1535344230000 ms,1742462460194,102,28289.082,177
1535344230000 ms,1967324274043,106,35612.758,177
1535344230000 ms,1913940448265,92,31818.918,177
1535344230000 ms,1337178905827,48,16390.918,177
1535344230000 ms,1220082247036,44,13925.601,177
1535344230000 ms,1727935415836,92,29107.084,178
1535344230000 ms,1818048779732,97,32307.078,178
1535344240000 ms,2167261616426,91,29937.521,139
1535344240000 ms,1372272925406,96,29823.404,140
1535344240000 ms,1016632378290,87,30557.271,140
1535344240000 ms,1742462460194,110,32977.68,141
1535344240000 ms,1967324274043,98,34410.65,141
1535344240000 ms,1913940448265,94,30988.0,141
1535344240000 ms,1337178905827,38,11997.48,142
1535344240000 ms,1220082247036,40,12828.318,142
1535344240000 ms,1727935415836,90,30318.326,142
1535344240000 ms,1818048779732,91,28339.557,142
1535344250000 ms,2167261616426,97,30774.16,164
1535344250000 ms,1372272925406,85,26928.28,164
1535344250000 ms,1016632378290,97,33420.793,165
1535344250000 ms,1742462460194,106,37017.32,165
1535344250000 ms,1967324274043,119,39821.203,165
1535344250000 ms,1913940448265,85,27937.0,166
1535344250000 ms,1337178905827,51,17564.842,166
1535344250000 ms,1220082247036,51,15123.282,166
1535344250000 ms,1727935415836,91,30337.707,167
1535344250000 ms,1818048779732,98,32044.834,167
1535344260000 ms,2167261616426,89,28523.004,132
1535344260000 ms,1372272925406,101,31093.045,133
1535344260000 ms,1016632378290,107,36751.52,133
1535344260000 ms,1742462460194,82,26634.045,133
1535344260000 ms,1967324274043,89,28328.55,133
1535344260000 ms,1913940448265,93,28371.48,133
1535344260000 ms,1337178905827,41,13922.641,134
1535344260000 ms,1220082247036,49,16235.519,134
1535344260000 ms,1727935415836,99,32870.96,134
1535344260000 ms,1818048779732,92,29652.357,134
1535344270000 ms,2167261616426,100,33758.004,156
1535344270000 ms,1372272925406,100,33251.953,156
1535344270000 ms,1016632378290,103,38650.516,157
1535344270000 ms,1742462460194,95,35181.92,157
1535344270000 ms,1967324274043,97,30514.115,158
1535344270000 ms,1913940448265,93,27977.48,158
1535344270000 ms,1337178905827,51,19042.004,158
1535344270000 ms,1220082247036,37,11967.5205,158
1535344270000 ms,1727935415836,84,25945.84,158
1535344270000 ms,1818048779732,81,29420.729,159
1535344280000 ms,2167261616426,81,26897.035,135
1535344280000 ms,1372272925406,95,30109.479,135
1535344280000 ms,1016632378290,106,36960.082,136
1535344280000 ms,1742462460194,98,32511.078,136
1535344280000 ms,1967324274043,94,31672.924,137
1535344280000 ms,1913940448265,91,31151.719,137
1535344280000 ms,1337178905827,49,16676.842,137
1535344280000 ms,1220082247036,47,17664.96,137
1535344280000 ms,1727935415836,94,31203.0,137
1535344280000 ms,1818048779732,85,29891.031,137
1535344290000 ms,2167261616426,18,5579.68,73
1535344290000 ms,1372272925406,21,6928.9604,73
1535344290000 ms,1016632378290,31,10422.041,74
1535344290000 ms,1742462460194,25,7855.9194,74
1535344290000 ms,1967324274043,18,6327.3594,74
1535344290000 ms,1913940448265,26,8104.121,74
1535344290000 ms,1337178905827,12,4260.1196,74
1535344290000 ms,1220082247036,11,3390.1199,74
1535344290000 ms,1727935415836,17,5892.16,75
1535344290000 ms,1818048779732,21,5529.8794,75
