209,69886.73,971
839,270465.88,513
840,283721.84,673
894,293827.56,2733
924,299082.47,2711
923,304947.7,837
446,147534.88,2941
834,274904.06,1186
889,296026.6,1695
854,282846.0,1553
832,278264.0,745
900,295320.7,7209
852,277700.2,2071
842,283118.84,1557
841,279220.38,482
840,282614.28,142
841,271757.62,124
841,275881.78,606
855,283463.6,116
905,299754.94,439
840,268317.06,102
417,134728.36,75
971,329063.44,135
904,295931.06,362
839,271863.78,114
849,280015.44,950
876,292663.5,136
858,283851.56,1284
841,278901.2,145
841,275036.62,346
304,98210.2,98
