1535326740000 ms,2167261616426,4,1139.8,461
1535326740000 ms,1372272925406,10,2859.72,462
1535326740000 ms,1016632378290,5,1474.0,462
1535326740000 ms,1742462460194,4,778.6,463
1535326740000 ms,1967324274043,9,3369.5598,463
1535326740000 ms,1337178905827,2,399.16,463
1535326740000 ms,1220082247036,4,1043.0,464
1535326740000 ms,1727935415836,4,1725.0,464
1535326740000 ms,1818048779732,5,1414.52,464
1535326745000 ms,2167261616426,42,14571.318,271
1535326745000 ms,1372272925406,66,19432.643,271
1535326745000 ms,1016632378290,42,13919.76,271
1535326745000 ms,1742462460194,55,17950.521,272
1535326745000 ms,1967324274043,65,20338.281,272
1535326745000 ms,1913940448265,48,15269.763,272
1535326745000 ms,1337178905827,28,9032.399,272
1535326745000 ms,1220082247036,30,10045.641,272
1535326745000 ms,1727935415836,42,15442.998,273
1535326745000 ms,1818048779732,51,16756.639,273
1535326750000 ms,2167261616426,93,31589.521,191
1535326750000 ms,1372272925406,105,31086.93,192
1535326750000 ms,1016632378290,88,28602.484,192
1535326750000 ms,1742462460194,110,36389.918,192
1535326750000 ms,1967324274043,96,30869.562,193
1535326750000 ms,1913940448265,98,32242.322,193
1535326750000 ms,1337178905827,61,20816.035,194
1535326750000 ms,1220082247036,58,20384.602,194
1535326750000 ms,1727935415836,98,33367.727,194
1535326750000 ms,1818048779732,98,32334.635,194
1535326755000 ms,2167261616426,113,36571.918,160
1535326755000 ms,1372272925406,100,31581.275,160
1535326755000 ms,1016632378290,101,33167.73,160
1535326755000 ms,1742462460194,118,39487.67,160
1535326755000 ms,1967324274043,86,29233.799,161
1535326755000 ms,1913940448265,89,29618.205,161
1535326755000 ms,1337178905827,62,21162.838,161
1535326755000 ms,1220082247036,49,16463.082,161
1535326755000 ms,1727935415836,102,33449.445,161
1535326755000 ms,1818048779732,110,33829.715,161
1535326760000 ms,2167261616426,108,34261.277,140
1535326760000 ms,1372272925406,103,35882.0,140
1535326760000 ms,1016632378290,97,31711.719,141
1535326760000 ms,1742462460194,104,34749.28,141
1535326760000 ms,1967324274043,90,29063.516,142
1535326760000 ms,1913940448265,80,25800.48,142
1535326760000 ms,1337178905827,48,14884.72,142
1535326760000 ms,1220082247036,42,13639.002,143
1535326760000 ms,1727935415836,89,31805.998,143
1535326760000 ms,1818048779732,104,33619.72,143
1535326765000 ms,2167261616426,95,32275.715,158
1535326765000 ms,1372272925406,103,36592.88,158
1535326765000 ms,1016632378290,101,32510.799,159
1535326765000 ms,1742462460194,100,35949.81,159
1535326765000 ms,1967324274043,92,30390.602,160
1535326765000 ms,1913940448265,95,28630.924,160
1535326765000 ms,1337178905827,42,12022.479,160
1535326765000 ms,1220082247036,49,16811.28,160
1535326765000 ms,1727935415836,96,35588.63,160
1535326765000 ms,1818048779732,94,34180.125,160
1535326770000 ms,2167261616426,113,39498.785,157
1535326770000 ms,1372272925406,97,33081.844,158
1535326770000 ms,1016632378290,102,31897.357,158
1535326770000 ms,1742462460194,111,39412.723,158
1535326770000 ms,1967324274043,99,32678.031,158
1535326770000 ms,1913940448265,118,33668.008,158
1535326770000 ms,1337178905827,44,13322.601,158
1535326770000 ms,1220082247036,43,14618.44,159
1535326770000 ms,1727935415836,113,38690.406,159
1535326770000 ms,1818048779732,92,30682.8,159
1535326775000 ms,2167261616426,111,36368.24,143
1535326775000 ms,1372272925406,91,31936.719,144
1535326775000 ms,1016632378290,97,31602.002,144
1535326775000 ms,1742462460194,103,33947.6,145
1535326775000 ms,1967324274043,101,33769.445,145
1535326775000 ms,1913940448265,104,30976.402,146
1535326775000 ms,1337178905827,56,17380.602,147
1535326775000 ms,1220082247036,45,15288.8,147
1535326775000 ms,1727935415836,96,31903.885,163
1535326775000 ms,1818048779732,100,30957.357,172
1535326780000 ms,2167261616426,77,23684.598,144
1535326780000 ms,1372272925406,90,29247.604,144
1535326780000 ms,1016632378290,101,35269.6,144
1535326780000 ms,1742462460194,90,30003.959,144
1535326780000 ms,1967324274043,103,34021.36,144
1535326780000 ms,1913940448265,94,29598.357,145
1535326780000 ms,1337178905827,54,16999.88,145
1535326780000 ms,1220082247036,46,15936.677,145
1535326780000 ms,1727935415836,75,24400.08,145
1535326780000 ms,1818048779732,111,36546.953,145
1535326785000 ms,2167261616426,73,23264.041,118
1535326785000 ms,1372272925406,93,27213.877,118
1535326785000 ms,1016632378290,96,33007.004,118
1535326785000 ms,1742462460194,97,32750.404,119
1535326785000 ms,1967324274043,92,28127.12,119
1535326785000 ms,1913940448265,110,36749.727,119
1535326785000 ms,1337178905827,41,13434.84,119
1535326785000 ms,1220082247036,39,13362.844,119
1535326785000 ms,1727935415836,97,30477.72,120
1535326785000 ms,1818048779732,104,33620.203,120
1535326790000 ms,2167261616426,86,29332.764,135
1535326790000 ms,1372272925406,91,27640.158,135
1535326790000 ms,1016632378290,91,29751.965,136
1535326790000 ms,1742462460194,103,35117.113,136
1535326790000 ms,1967324274043,92,27694.645,136
1535326790000 ms,1913940448265,107,34158.844,136
1535326790000 ms,1337178905827,46,14349.841,136
1535326790000 ms,1220082247036,46,16238.639,136
1535326790000 ms,1727935415836,89,29527.2,137
1535326790000 ms,1818048779732,90,29316.77,137
1535326795000 ms,2167261616426,104,36124.64,129
1535326795000 ms,1372272925406,92,28980.596,129
1535326795000 ms,1016632378290,82,25756.684,129
1535326795000 ms,1742462460194,96,31115.605,130
1535326795000 ms,1967324274043,111,33921.523,130
1535326795000 ms,1913940448265,95,28253.916,130
1535326795000 ms,1337178905827,47,15100.518,130
1535326795000 ms,1220082247036,53,17641.64,130
1535326795000 ms,1727935415836,82,26597.64,130
1535326795000 ms,1818048779732,79,27879.836,130
1535326800000 ms,2167261616426,104,35905.316,189
1535326800000 ms,1372272925406,96,32148.08,189
1535326800000 ms,1016632378290,79,25291.678,190
1535326800000 ms,1742462460194,96,29544.96,190
1535326800000 ms,1967324274043,110,36192.31,191
1535326800000 ms,1913940448265,92,30600.32,191
1535326800000 ms,1337178905827,41,14996.922,192
1535326800000 ms,1220082247036,52,16078.322,192
1535326800000 ms,1727935415836,95,28600.318,193
1535326800000 ms,1818048779732,76,25709.48,193
1535326805000 ms,2167261616426,86,30226.635,290
1535326805000 ms,1372272925406,104,36527.52,290
1535326805000 ms,1016632378290,83,27415.518,290
1535326805000 ms,1742462460194,98,30607.191,291
1535326805000 ms,1967324274043,84,26780.48,291
1535326805000 ms,1913940448265,93,31688.998,291
1535326805000 ms,1337178905827,46,15809.841,291
1535326805000 ms,1220082247036,51,17064.281,291
1535326805000 ms,1727935415836,100,32195.281,291
1535326805000 ms,1818048779732,95,29660.68,291
1535326810000 ms,2167261616426,91,31189.918,123
1535326810000 ms,1372272925406,104,36129.957,123
1535326810000 ms,1016632378290,79,26478.521,123
1535326810000 ms,1742462460194,104,35542.484,123
1535326810000 ms,1967324274043,75,21481.117,123
1535326810000 ms,1913940448265,93,30499.797,123
1535326810000 ms,1337178905827,39,12073.198,123
1535326810000 ms,1220082247036,47,16521.041,123
1535326810000 ms,1727935415836,109,36097.03,123
1535326810000 ms,1818048779732,100,29441.365,124
1535326815000 ms,2167261616426,103,34666.914,140
1535326815000 ms,1372272925406,96,31496.959,140
1535326815000 ms,1016632378290,86,25247.965,140
1535326815000 ms,1742462460194,108,37712.043,140
1535326815000 ms,1967324274043,85,25897.08,140
1535326815000 ms,1913940448265,83,28194.275,140
1535326815000 ms,1337178905827,35,11031.399,140
1535326815000 ms,1220082247036,59,20145.52,140
1535326815000 ms,1727935415836,98,33016.96,140
1535326815000 ms,1818048779732,88,24369.438,140
1535326820000 ms,2167261616426,102,34883.324,208
1535326820000 ms,1372272925406,100,32026.115,208
1535326820000 ms,1016632378290,105,32809.434,208
1535326820000 ms,1742462460194,93,32351.557,208
1535326820000 ms,1967324274043,82,26913.924,208
1535326820000 ms,1913940448265,81,28518.326,208
1535326820000 ms,1337178905827,36,10202.802,208
1535326820000 ms,1220082247036,58,19976.32,208
1535326820000 ms,1727935415836,90,30651.402,208
1535326820000 ms,1818048779732,93,28014.121,209
1535326825000 ms,2167261616426,117,38854.664,391
1535326825000 ms,1372272925406,101,32739.754,391
1535326825000 ms,1016632378290,99,34186.074,391
1535326825000 ms,1742462460194,78,25702.965,392
1535326825000 ms,1967324274043,97,31571.244,392
1535326825000 ms,1913940448265,92,30783.12,392
1535326825000 ms,1337178905827,35,10230.439,393
1535326825000 ms,1220082247036,39,12985.639,393
1535326825000 ms,1727935415836,92,28855.967,393
1535326825000 ms,1818048779732,91,29851.758,393
1535326830000 ms,2167261616426,116,37194.28,150
1535326830000 ms,1372272925406,115,37692.066,150
1535326830000 ms,1016632378290,96,31287.113,150
1535326830000 ms,1742462460194,80,25165.637,150
1535326830000 ms,1967324274043,97,31102.36,150
1535326830000 ms,1913940448265,79,26425.639,150
1535326830000 ms,1337178905827,42,13665.961,150
1535326830000 ms,1220082247036,40,13932.92,150
1535326830000 ms,1727935415836,85,26785.041,150
1535326830000 ms,1818048779732,91,30362.803,150
1535326835000 ms,2167261616426,94,29163.035,124
1535326835000 ms,1372272925406,99,33274.64,125
1535326835000 ms,1016632378290,90,29441.117,125
1535326835000 ms,1742462460194,93,28658.842,125
1535326835000 ms,1967324274043,88,28729.922,125
1535326835000 ms,1913940448265,81,27283.318,126
1535326835000 ms,1337178905827,41,11623.161,126
1535326835000 ms,1220082247036,47,17129.44,126
1535326835000 ms,1727935415836,90,29783.36,126
1535326835000 ms,1818048779732,97,32420.277,127
1535326840000 ms,2167261616426,48,15002.32,53
1535326840000 ms,1372272925406,49,16350.5205,53
1535326840000 ms,1016632378290,36,12254.599,53
1535326840000 ms,1742462460194,61,17278.72,53
1535326840000 ms,1967324274043,53,17117.799,53
1535326840000 ms,1913940448265,56,18582.117,53
1535326840000 ms,1337178905827,24,7051.48,53
1535326840000 ms,1220082247036,28,9673.76,54
1535326840000 ms,1727935415836,59,19690.281,54
