789,255834.97,80
916,303799.16,165
834,286413.3,182
896,292473.56,91
842,275066.22,183
841,278001.12,254
841,272409.84,202
840,277873.88,65
841,271561.1,144
843,281006.8,210
756,242803.5,74
554,183396.3,124
828,273840.34,66
913,303837.12,149
900,295412.12,81
829,276553.97,158
933,302726.4,217
877,285133.22,121
841,276099.4,280
841,280801.88,75
840,281465.2,146
841,276626.1,100
841,272414.97,174
720,241301.02,64
540,183637.9,179
881,303043.47,153
993,316673.62,126
951,310840.4,180
863,287906.12,65
452,145401.6,39
106,35005.04,155
