1535319945000,1016632378290,15,5048.6,85
1535319945000,1372272925406,10,3679.32,86
1535319945000,1220082247036,9,3120.3198,86
1535319945000,1742462460194,22,7034.159,86
1535319945000,1337178905827,13,5525.04,86
1535319945000,1818048779732,15,5545.52,86
1535319945000,1727935415836,15,5386.72,86
1535319945000,2167261616426,17,5415.8,86
1535319945000,1913940448265,15,5245.3203,86
1535319945000,1967324274043,17,5934.44,86
1535319950000,1913940448265,59,18805.602,87
1535319950000,1742462460194,67,22754.682,88
1535319950000,1818048779732,65,20789.2,88
1535319950000,2167261616426,70,24437.521,88
1535319950000,1727935415836,58,20799.682,88
1535319950000,1016632378290,63,20547.723,88
1535319950000,1337178905827,37,14630.121,88
1535319950000,1372272925406,61,21031.959,89
1535319950000,1220082247036,27,8272.12,89
1535319950000,1967324274043,58,19754.482,90
1535319955000,1372272925406,100,32775.723,147
1535319955000,1337178905827,41,15593.72,148
1535319955000,1818048779732,109,34107.516,148
1535319955000,1220082247036,43,14921.801,148
1535319955000,1913940448265,92,30062.117,148
1535319955000,1967324274043,88,29091.158,150
1535319955000,1016632378290,105,34417.008,150
1535319955000,2167261616426,112,38876.082,151
1535319955000,1727935415836,87,29550.883,151
1535319955000,1742462460194,107,36989.656,151
1535319960000,1913940448265,74,27084.041,240
1535319960000,1742462460194,88,29610.195,240
1535319960000,1967324274043,71,22522.402,241
1535319960000,1220082247036,35,12550.279,241
1535319960000,1372272925406,68,22940.12,241
1535319960000,1016632378290,79,27065.443,242
1535319960000,1727935415836,70,22971.441,242
1535319960000,2167261616426,77,25908.64,242
1535319960000,1337178905827,28,10255.96,243
1535319960000,1818048779732,86,28155.482,243
1535319965000,1818048779732,60,19647.555,35
1535319965000,1913940448265,47,17344.637,35
1535319965000,2167261616426,46,14583.238,35
1535319965000,1372272925406,41,13941.042,35
1535319965000,1742462460194,51,16086.001,35
1535319965000,1220082247036,21,5870.48,36
1535319965000,1337178905827,21,7024.159,36
1535319965000,1727935415836,47,15036.5205,36
1535319965000,1016632378290,39,13999.442,36
1535319965000,1967324274043,54,17327.002,36
1535319970000,1742462460194,82,27367.877,71
1535319970000,1220082247036,35,12058.52,71
1535319970000,1913940448265,68,22534.68,72
1535319970000,1337178905827,33,12045.679,72
1535319970000,1372272925406,57,18833.922,72
1535319970000,2167261616426,76,24027.566,72
1535319970000,1727935415836,74,24645.113,73
1535319970000,1818048779732,82,25879.6,73
1535319970000,1016632378290,70,22782.28,73
1535319970000,1967324274043,71,23269.32,73
1535319975000,1220082247036,43,14426.12,162
1535319975000,1372272925406,73,23880.96,162
1535319975000,1727935415836,95,32653.281,162
1535319975000,1337178905827,55,19701.596,163
1535319975000,1016632378290,101,31602.197,163
1535319975000,2167261616426,95,30286.477,163
1535319975000,1913940448265,99,31726.035,163
1535319975000,1967324274043,87,28769.2,163
1535319975000,1742462460194,104,34760.766,164
1535319975000,1818048779732,90,30017.197,164
1535319980000,2167261616426,94,29986.959,218
1535319980000,1016632378290,107,33045.242,218
1535319980000,1220082247036,45,14157.922,218
1535319980000,1967324274043,81,27863.762,218
1535319980000,1337178905827,59,20648.922,219
1535319980000,1727935415836,83,28521.154,219
1535319980000,1818048779732,94,33352.047,219
1535319980000,1372272925406,83,26418.318,219
1535319980000,1913940448265,102,34950.836,220
1535319980000,1742462460194,90,30036.28,220
1535319985000,1742462460194,85,28280.68,80
1535319985000,1913940448265,92,30828.643,80
1535319985000,1967324274043,84,29100.16,80
1535319985000,1372272925406,92,30683.201,80
1535319985000,2167261616426,102,32999.117,81
1535319985000,1727935415836,97,33415.12,81
1535319985000,1818048779732,91,30938.957,81
1535319985000,1016632378290,104,32231.395,82
1535319985000,1220082247036,50,15056.64,82
1535319985000,1337178905827,53,18697.922,82
1535319990000,1967324274043,89,30431.592,110
1535319990000,1372272925406,83,27882.203,111
1535319990000,1016632378290,88,27396.436,111
1535319990000,1220082247036,46,13646.96,111
1535319990000,2167261616426,103,34102.527,111
1535319990000,1337178905827,61,19868.24,111
1535319990000,1818048779732,82,27295.078,111
1535319990000,1727935415836,94,29763.676,111
1535319990000,1913940448265,101,32412.521,112
1535319990000,1742462460194,98,32021.441,112
1535319995000,1742462460194,93,31503.324,167
1535319995000,1913940448265,97,34110.688,168
1535319995000,1016632378290,92,30838.76,168
1535319995000,1337178905827,59,18260.322,168
1535319995000,1818048779732,92,29723.834,169
1535319995000,1967324274043,84,30256.957,169
1535319995000,1220082247036,51,16878.918,170
1535319995000,2167261616426,90,29299.836,170
1535319995000,1727935415836,91,26241.203,170
1535319995000,1372272925406,93,29017.518,170
1535320000000,1727935415836,109,31691.959,152
1535320000000,1337178905827,48,15657.598,152
1535320000000,2167261616426,94,31153.32,152
1535320000000,1818048779732,99,31699.645,152
1535320000000,1220082247036,46,14190.201,152
1535320000000,1913940448265,91,29232.479,152
1535320000000,1016632378290,87,31106.041,152
1535320000000,1967324274043,86,33765.16,152
1535320000000,1372272925406,112,38021.56,153
1535320000000,1742462460194,69,24411.963,153
1535320005000,1913940448265,94,29018.688,246
1535320005000,1967324274043,87,31594.96,246
1535320005000,1220082247036,53,15022.359,246
1535320005000,1727935415836,97,29940.914,246
1535320005000,1337178905827,47,17208.836,246
1535320005000,1016632378290,91,32275.605,246
1535320005000,1742462460194,80,26876.879,247
1535320005000,2167261616426,98,32937.688,247
1535320005000,1372272925406,104,39164.445,248
1535320005000,1818048779732,90,29949.92,248
1535320010000,1818048779732,91,31250.12,173
1535320010000,1913940448265,83,28487.16,173
1535320010000,1742462460194,85,27245.84,174
1535320010000,1967324274043,83,25736.201,174
1535320010000,1727935415836,88,29359.846,174
1535320010000,1337178905827,50,19193.959,174
1535320010000,2167261616426,98,31784.998,175
1535320010000,1372272925406,95,33395.484,175
1535320010000,1016632378290,105,35030.48,175
1535320010000,1220082247036,63,20213.32,175
1535320015000,1742462460194,76,26505.963,10
1535320015000,1220082247036,52,17241.076,10
1535320015000,1727935415836,95,31166.611,11
1535320015000,1913940448265,93,32136.158,11
1535320015000,1372272925406,85,27363.197,11
1535320015000,1337178905827,54,17987.756,11
1535320015000,2167261616426,104,33544.395,11
1535320015000,1016632378290,104,32071.398,12
1535320015000,1818048779732,97,33917.76,12
1535320015000,1967324274043,81,26648.28,12
1535320020000,1913940448265,92,30209.6,91
1535320020000,1818048779732,96,32598.32,92
1535320020000,1727935415836,91,29463.643,92
1535320020000,1967324274043,93,33838.996,93
1535320020000,1337178905827,47,14708.082,93
1535320020000,1016632378290,97,28749.92,94
1535320020000,2167261616426,103,33421.797,94
1535320020000,1742462460194,91,29629.883,94
1535320020000,1220082247036,56,18564.924,94
1535320020000,1372272925406,76,23464.082,95
1535320025000,1818048779732,101,33712.406,145
1535320025000,1220082247036,53,18719.643,145
1535320025000,2167261616426,96,30891.078,145
1535320025000,1016632378290,92,29902.525,145
1535320025000,1337178905827,45,14262.68,145
1535320025000,1372272925406,89,30570.8,145
1535320025000,1742462460194,98,28993.367,145
1535320025000,1727935415836,90,29557.082,145
1535320025000,1913940448265,76,24807.123,146
1535320025000,1967324274043,101,34922.957,146
1535320030000,1727935415836,95,33424.92,195
1535320030000,1372272925406,98,34471.64,196
1535320030000,1818048779732,94,33196.92,196
1535320030000,1337178905827,44,12847.681,196
1535320030000,1913940448265,91,28325.0,196
1535320030000,1220082247036,41,13748.2,196
1535320030000,1016632378290,97,34142.207,197
1535320030000,2167261616426,95,28620.0,197
1535320030000,1742462460194,96,29013.04,197
1535320030000,1967324274043,89,28707.197,197
1535320035000,1913940448265,93,29184.64,273
1535320035000,1372272925406,93,29836.752,273
1535320035000,2167261616426,90,27323.201,274
1535320035000,1220082247036,49,17108.201,274
1535320035000,1818048779732,77,28015.604,274
1535320035000,1727935415836,101,34357.805,274
1535320035000,1337178905827,42,13889.521,274
1535320035000,1016632378290,94,30506.799,274
1535320035000,1742462460194,107,32554.926,274
1535320035000,1967324274043,94,31166.521,274
1535320040000,1913940448265,70,23528.12,59
1535320040000,1967324274043,103,34151.27,59
1535320040000,1337178905827,57,21068.64,60
1535320040000,1727935415836,99,31631.076,60
1535320040000,1818048779732,85,25328.836,60
1535320040000,1372272925406,86,27284.639,60
1535320040000,1016632378290,93,29616.758,60
1535320040000,2167261616426,84,26176.158,61
1535320040000,1742462460194,109,35568.68,61
1535320040000,1220082247036,55,19017.24,61
1535320045000,1016632378290,107,35020.156,140
1535320045000,1337178905827,57,20348.926,140
1535320045000,1913940448265,71,22265.918,140
1535320045000,1372272925406,92,30572.756,140
1535320045000,1220082247036,54,17944.92,140
1535320045000,1742462460194,85,30370.96,140
1535320045000,2167261616426,101,30522.115,141
1535320045000,1727935415836,95,33504.8,141
1535320045000,1818048779732,98,31044.643,141
1535320045000,1967324274043,97,30930.0,142
1535320050000,1220082247036,59,19231.719,189
1535320050000,1913940448265,93,30134.156,189
1535320050000,1727935415836,85,30060.562,190
1535320050000,1337178905827,46,16412.12,190
1535320050000,1967324274043,106,34707.59,190
1535320050000,1372272925406,103,34746.516,190
1535320050000,1742462460194,83,25870.602,191
1535320050000,2167261616426,111,35160.188,191
1535320050000,1818048779732,96,33432.285,191
1535320050000,1016632378290,104,32832.402,191
1535320055000,2167261616426,90,30419.635,130
1535320055000,1818048779732,93,30960.918,130
1535320055000,1727935415836,82,27593.994,131
1535320055000,1967324274043,106,35427.043,131
1535320055000,1913940448265,99,33226.23,131
1535320055000,1337178905827,53,19098.203,131
1535320055000,1372272925406,101,35088.918,131
1535320055000,1742462460194,108,33483.793,131
1535320055000,1016632378290,99,33793.035,132
1535320055000,1220082247036,55,16718.762,132
1535320060000,1372272925406,100,33970.234,208
1535320060000,1337178905827,54,17437.959,208
1535320060000,1913940448265,96,29626.04,208
1535320060000,1727935415836,95,31942.842,209
1535320060000,1016632378290,102,35009.68,209
1535320060000,1818048779732,85,28699.842,209
1535320060000,1742462460194,123,41727.6,209
1535320060000,2167261616426,72,25338.238,209
1535320060000,1220082247036,52,16236.359,210
1535320060000,1967324274043,90,30099.838,210
1535320065000,1742462460194,119,40369.03,61
1535320065000,1913940448265,103,31862.002,61
1535320065000,1967324274043,78,26133.398,61
1535320065000,1220082247036,51,15495.644,61
1535320065000,2167261616426,68,23873.201,61
1535320065000,1818048779732,92,33699.082,61
1535320065000,1016632378290,100,31826.928,61
1535320065000,1372272925406,90,29007.645,61
1535320065000,1337178905827,61,21029.56,61
1535320065000,1727935415836,88,28265.88,61
1535320070000,1337178905827,50,17800.559,129
1535320070000,1913940448265,96,28911.201,130
1535320070000,1016632378290,86,25064.64,130
1535320070000,1220082247036,48,12684.361,131
1535320070000,1742462460194,98,33610.04,131
1535320070000,1818048779732,108,40591.086,132
1535320070000,1967324274043,88,28758.68,132
1535320070000,1372272925406,98,32741.602,132
1535320070000,2167261616426,88,26744.762,132
1535320070000,1727935415836,102,31640.686,132
1535320075000,1016632378290,85,25329.717,130
1535320075000,1727935415836,116,38197.523,131
1535320075000,1337178905827,40,13393.199,131
1535320075000,2167261616426,102,30703.834,131
1535320075000,1967324274043,93,30241.125,131
1535320075000,1742462460194,86,30180.162,132
1535320075000,1220082247036,50,16112.4795,132
1535320075000,1913940448265,83,25081.04,132
1535320075000,1372272925406,109,35986.684,132
1535320075000,1818048779732,109,39033.285,133
1535320080000,1742462460194,85,30931.8,151
1535320080000,1372272925406,99,32560.96,152
1535320080000,2167261616426,101,30059.562,152
1535320080000,1220082247036,58,20460.273,153
1535320080000,1967324274043,94,32028.762,153
1535320080000,1818048779732,96,34182.32,154
1535320080000,1913940448265,90,29286.236,154
1535320080000,1727935415836,116,40570.953,154
1535320080000,1337178905827,50,16039.878,154
1535320080000,1016632378290,93,31719.84,154
1535320085000,1727935415836,103,34497.12,272
1535320085000,1372272925406,94,31279.434,272
1535320085000,1337178905827,60,19624.959,272
1535320085000,2167261616426,109,34490.082,272
1535320085000,1742462460194,81,27244.076,272
1535320085000,1220082247036,49,15845.561,272
1535320085000,1967324274043,93,32365.445,273
1535320085000,1913940448265,95,29417.281,273
1535320085000,1016632378290,94,31470.447,273
1535320085000,1818048779732,89,31768.645,273
1535320090000,2167261616426,104,36185.074,89
1535320090000,1337178905827,63,21418.604,89
1535320090000,1818048779732,86,28854.322,90
1535320090000,1372272925406,90,30096.838,90
1535320090000,1967324274043,87,30170.318,90
1535320090000,1727935415836,90,28679.162,90
1535320090000,1220082247036,42,13586.84,90
1535320090000,1016632378290,108,35420.004,90
1535320090000,1913940448265,89,27083.4,90
1535320090000,1742462460194,77,24785.123,90
1535320095000,1913940448265,95,30486.191,156
1535320095000,1727935415836,101,31957.443,157
1535320095000,1967324274043,91,33488.6,157
1535320095000,2167261616426,110,35494.41,157
1535320095000,1372272925406,93,31510.756,157
1535320095000,1742462460194,93,31992.24,157
1535320095000,1818048779732,104,32091.525,157
1535320095000,1220082247036,49,16850.518,157
1535320095000,1337178905827,49,16562.084,157
1535320095000,1016632378290,93,32327.28,157
1535320100000,1818048779732,117,37913.043,17
1535320100000,1337178905827,45,15787.4795,17
1535320100000,1220082247036,47,16368.079,18
1535320100000,1967324274043,92,35817.555,18
1535320100000,1913940448265,101,32657.123,18
1535320100000,1016632378290,86,31337.996,18
1535320100000,1372272925406,98,33119.68,18
1535320100000,1727935415836,96,32254.281,19
1535320100000,2167261616426,101,33715.188,19
1535320100000,1742462460194,101,34688.074,19
1535320105000,1818048779732,108,36419.516,99
1535320105000,1016632378290,94,33773.074,99
1535320105000,1220082247036,51,18116.238,100
1535320105000,1742462460194,99,32721.557,100
1535320105000,1337178905827,48,15426.4375,100
1535320105000,1967324274043,82,31564.953,100
1535320105000,1372272925406,97,32614.441,101
1535320105000,2167261616426,84,30641.443,101
1535320105000,1727935415836,91,33773.676,101
1535320105000,1913940448265,109,34634.832,101
1535320110000,2167261616426,43,15479.121,87
1535320110000,1913940448265,57,18169.357,87
1535320110000,1742462460194,52,16674.4,87
1535320110000,1372272925406,49,15993.838,87
1535320110000,1967324274043,36,13339.041,87
1535320110000,1727935415836,46,17675.56,88
1535320110000,1337178905827,26,7813.44,88
1535320110000,1016632378290,44,15567.281,88
1535320110000,1220082247036,28,10462.36,88
1535320110000,1818048779732,53,17375.76,88
1535320115000,1337178905827,41,14397.962,262
1535320115000,1016632378290,52,17852.48,262
1535320115000,1220082247036,21,7508.5596,262
1535320115000,1372272925406,42,15447.0,262
1535320115000,2167261616426,48,16458.357,262
1535320115000,1967324274043,59,20856.16,262
1535320115000,1742462460194,44,14541.279,262
1535320115000,1818048779732,54,16867.398,262
1535320115000,1913940448265,51,18027.48,262
1535320115000,1727935415836,48,15364.243,262
1535320120000,1016632378290,95,31325.32,99
1535320120000,1742462460194,86,26834.479,99
1535320120000,1337178905827,67,23022.764,99
1535320120000,1818048779732,107,37038.156,99
1535320120000,2167261616426,97,32642.879,99
1535320120000,1967324274043,102,32838.035,99
1535320120000,1913940448265,106,37010.277,99
1535320120000,1727935415836,99,34056.645,99
1535320120000,1372272925406,92,32133.035,99
1535320120000,1220082247036,43,14755.759,100
1535320125000,1220082247036,45,14720.319,222
1535320125000,1967324274043,96,29356.0,222
1535320125000,1016632378290,85,27276.398,222
1535320125000,2167261616426,92,31828.482,223
1535320125000,1337178905827,49,16927.201,223
1535320125000,1372272925406,98,33425.203,223
1535320125000,1727935415836,92,32554.596,223
1535320125000,1913940448265,101,33499.758,223
1535320125000,1818048779732,102,36482.28,223
1535320125000,1742462460194,88,25343.2,223
1535320130000,1372272925406,93,33488.676,89
1535320130000,1727935415836,92,31871.113,90
1535320130000,1818048779732,91,29425.326,90
1535320130000,1337178905827,48,17115.44,90
1535320130000,1220082247036,42,15555.0,91
1535320130000,1967324274043,102,32072.723,91
1535320130000,2167261616426,98,32365.043,91
1535320130000,1913940448265,96,30897.164,91
1535320130000,1016632378290,98,31658.125,92
1535320130000,1742462460194,86,27105.398,92
1535320135000,1372272925406,93,32039.996,146
1535320135000,1016632378290,101,34135.598,146
1535320135000,1727935415836,89,30401.16,146
1535320135000,1220082247036,46,17549.479,147
1535320135000,1337178905827,47,16668.96,147
1535320135000,1913940448265,91,29688.756,147
1535320135000,1818048779732,101,34422.926,147
1535320135000,1742462460194,86,28799.559,147
1535320135000,2167261616426,92,29163.6,148
1535320135000,1967324274043,99,31591.928,148
1535320140000,2167261616426,76,26800.686,125
1535320140000,1372272925406,97,32810.03,125
1535320140000,1337178905827,58,19772.803,125
1535320140000,1818048779732,102,36015.918,125
1535320140000,1220082247036,58,19218.52,125
1535320140000,1727935415836,94,29417.076,125
1535320140000,1967324274043,96,33983.043,125
1535320140000,1913940448265,86,27989.955,125
1535320140000,1742462460194,99,32511.006,126
1535320140000,1016632378290,96,33547.562,126
1535320145000,2167261616426,95,31947.838,170
1535320145000,1220082247036,50,15851.323,171
1535320145000,1913940448265,86,30029.395,171
1535320145000,1967324274043,91,30030.762,172
1535320145000,1016632378290,96,34151.957,172
1535320145000,1372272925406,98,32035.559,172
1535320145000,1337178905827,61,20705.154,173
1535320145000,1742462460194,94,30477.201,173
1535320145000,1818048779732,93,31915.438,173
1535320145000,1727935415836,106,33556.64,173
1535320150000,1372272925406,105,34175.67,198
1535320150000,1727935415836,108,35416.918,198
1535320150000,1337178905827,42,14750.479,198
1535320150000,1220082247036,48,15341.481,198
1535320150000,1967324274043,85,26025.197,198
1535320150000,1913940448265,82,29471.164,198
1535320150000,1742462460194,84,27420.44,198
1535320150000,1016632378290,94,33026.758,198
1535320150000,2167261616426,99,30634.518,198
1535320150000,1818048779732,94,31756.398,199
1535320155000,1967324274043,79,23626.803,173
1535320155000,1337178905827,42,13108.082,173
1535320155000,1372272925406,111,39327.2,173
1535320155000,1727935415836,101,33394.6,173
1535320155000,1913940448265,96,33487.68,173
1535320155000,2167261616426,83,25862.92,174
1535320155000,1220082247036,48,15522.921,174
1535320155000,1818048779732,96,32526.76,174
1535320155000,1742462460194,90,30061.32,174
1535320155000,1016632378290,95,29490.844,174
1535320160000,1727935415836,77,26193.16,86
1535320160000,1742462460194,104,36248.953,86
1535320160000,1016632378290,87,26816.402,86
1535320160000,1337178905827,54,16803.32,86
1535320160000,1818048779732,102,35220.438,86
1535320160000,2167261616426,80,24720.521,86
1535320160000,1372272925406,100,34251.043,86
1535320160000,1967324274043,95,30369.16,86
1535320160000,1913940448265,103,33722.16,86
1535320160000,1220082247036,39,13691.52,86
1535320165000,1016632378290,86,27944.88,90
1535320165000,1818048779732,99,33392.324,90
1535320165000,1220082247036,51,16876.84,91
1535320165000,1337178905827,58,19457.846,91
1535320165000,1967324274043,95,30405.967,91
1535320165000,1372272925406,96,30546.004,91
