360,121026.164,464
780,259711.56,169
840,284627.78,160
841,280289.97,623
842,272719.78,130
841,281939.53,112
841,281992.66,107
841,275141.5,84
840,268137.3,96
841,269585.84,360
841,278339.4,240
840,276721.22,94
846,271173.44,122
838,274190.34,84
866,288237.16,152
919,301524.66,91
920,308230.6,86
924,311423.97,70
894,294002.84,77
900,294146.12,72
575,190605.05,47
463,157734.5,92
802,260251.66,85
890,278991.88,71
903,289229.62,428
900,289542.2,101
861,283684.22,72
825,283064.53,64
828,276335.03,120
846,278994.34,62
884,294732.5,70
945,309692.38,89
912,297827.78,74
842,275307.4,60
841,276582.22,73
841,280440.78,88
842,280432.8,152
842,275045.47,64
841,275194.03,60
841,280086.6,60
841,278222.94,70
840,277703.84,70
840,278279.56,107
839,279691.53,78
853,278672.16,65
851,274398.84,74
873,283930.2,73
656,216441.52,48
419,142689.98,42
648,215526.23,60
919,302800.94,132
947,316449.62,73
878,292783.4,69
892,287101.88,69
927,302420.25,122
878,290219.62,56
837,276765.4,75
873,294378.8,98
924,310646.38,126
600,199566.4,36
134,44479.21,25
