10,4365.64,1330
826,264764.94,369
456,144068.45,1981
830,276112.34,177
892,294642.16,162
838,274628.0,146
910,298783.34,140
937,311144.1,157
887,289591.8,129
861,272733.3,278
840,274594.7,143
841,276826.0,238
629,198180.8,264
632,210086.86,167
841,279885.9,89
840,277984.53,113
883,293547.16,125
878,291178.44,141
901,303704.34,155
847,275953.7,710
844,280882.84,292
860,288741.28,882
843,279266.0,194
894,293509.47,117
839,282045.16,516
841,283795.88,546
420,136342.9,125
841,276060.06,462
841,276444.06,434
841,269026.28,102
841,273440.12,111
303,99938.83,934
