238,82076.87,175
246,85523.43,157
430,146289.7,220
888,298671.53,29
915,305979.5,109
933,305736.72,216
900,289239.44,98
836,265177.9,190
841,271119.94,253
842,275994.12,119
841,268146.16,160
841,272958.78,157
841,275742.3,82
841,274635.7,86
841,276270.25,166
841,275257.9,10
841,281039.44,96
841,279707.72,169
842,272470.0,139
883,286103.7,197
899,296115.88,119
933,300790.72,107
932,301704.3,166
436,145635.12,49
442,149021.69,120
889,297092.2,152
859,286439.34,246
829,280684.5,50
834,280214.47,150
861,282025.94,164
870,284496.53,82
878,291047.84,77
869,289799.62,146
889,295269.03,203
890,289747.53,237
857,277713.6,111
862,278869.12,49
890,287072.5,79
477,155646.38,85
840,275963.44,141
1250,401425.84,212
840,262464.94,11
841,274833.44,162
431,144658.47,39
840,272157.1,252
1250,404403.34,84
429,138354.92,75
431,135581.52,132
1252,409927.4,189
840,279874.2,160
419,135131.7,192
890,290185.34,64
893,291231.7,196
829,271169.53,234
859,280812.97,276
870,288729.47,58
862,291825.1,134
888,298288.78,166
917,304849.97,30
898,297431.8,89
784,261148.4,159
349,116277.766,148
